trial_nr	onset	event_type	phase	response	nr_frames	trial_type	stim_dur	oneOverF_texture_path	dot_color_timings_   0	dot_color_timings_   1	dot_color_timings_   2	dot_color_timings_   3	dot_color_timings_   4	dot_color_timings_   5	dot_color_timings_   6	dot_color_timings_   7	dot_color_timings_   8	dot_color_timings_   9	dot_color_timings_  10	dot_color_timings_  11	dot_color_timings_  12	dot_color_timings_  13	dot_color_timings_  14	dot_color_timings_  15	dot_color_timings_  16	dot_color_timings_  17	dot_color_timings_  18	dot_color_timings_  19	dot_color_timings_  20	dot_color_timings_  21	dot_color_timings_  22	dot_color_timings_  23	dot_color_timings_  24	dot_color_timings_  25	dot_color_timings_  26	dot_color_timings_  27	dot_color_timings_  28	dot_color_timings_  29	dot_color_timings_  30	dot_color_timings_  31	dot_color_timings_  32	dot_color_timings_  33	dot_color_timings_  34	dot_color_timings_  35	dot_color_timings_  36	dot_color_timings_  37	dot_color_timings_  38	dot_color_timings_  39	dot_color_timings_  40	dot_color_timings_  41	dot_color_timings_  42	dot_color_timings_  43	dot_color_timings_  44	dot_color_timings_  45	dot_color_timings_  46	dot_color_timings_  47	dot_color_timings_  48	dot_color_timings_  49	dot_color_timings_  50	dot_color_timings_  51	dot_color_timings_  52	dot_color_timings_  53	dot_color_timings_  54	dot_color_timings_  55	dot_color_timings_  56	dot_color_timings_  57	dot_color_timings_  58	dot_color_timings_  59	dot_color_timings_  60	dot_color_timings_  61	dot_color_timings_  62	dot_color_timings_  63	dot_color_timings_  64	dot_color_timings_  65	dot_color_timings_  66	dot_color_timings_  67	dot_color_timings_  68	dot_color_timings_  69	dot_color_timings_  70	dot_color_timings_  71	dot_color_timings_  72	dot_color_timings_  73	dot_color_timings_  74	dot_color_timings_  75	dot_color_timings_  76	dot_color_timings_  77	dot_color_timings_  78	dot_color_timings_  79	dot_color_timings_  80	dot_color_timings_  81	dot_color_timings_  82	dot_color_timings_  83	dot_color_timings_  84	dot_color_timings_  85	dot_color_timings_  86	dot_color_timings_  87	dot_color_timings_  88	dot_color_timings_  89	dot_color_timings_  90	dot_color_timings_  91	dot_color_timings_  92	dot_color_timings_  93	dot_color_timings_  94	dot_color_timings_  95	dot_color_timings_  96	dot_color_timings_  97	dot_color_timings_  98	dot_color_timings_  99	dot_color_timings_ 100	dot_color_timings_ 101	onset_abs	duration
17	46.55020618438721	pulse	2	t		isi	8.0	./textures/oneOverF_texture_1_1024_7.bmp	325	676	1208	1535	2146	2571	2978	3333	3700	4165	4542	5061	5457	5740	6255	6677	7113	7528	7829	8336	8787	9104	9575	10032	10415	10791	11290	11637	12217	12588	12841	13439	13838	14290	14520	15042	15455	15826	16405	16845	17225	17543	17958	18347	18871	19290	19666	20056	20534	21048	21472	21809	22231	22714	22970	23449	23967	24226	24728	25051	25666	26097	26331	26894	27213	27564	28158	28396	28954	29235	29782	30271	30515	30902	31346	31774	32283	32645	33010	33437	33957	34375	34765	35208	35621	36094	36546	36990	37310	37629	38213	38631	39030	39308	39773	40346	40726	41205	41434	41871	42378	42686	58.96072816848755	
17	47.880205154418945	pulse	2	t		isi	8.0	./textures/oneOverF_texture_1_1024_7.bmp	325	676	1208	1535	2146	2571	2978	3333	3700	4165	4542	5061	5457	5740	6255	6677	7113	7528	7829	8336	8787	9104	9575	10032	10415	10791	11290	11637	12217	12588	12841	13439	13838	14290	14520	15042	15455	15826	16405	16845	17225	17543	17958	18347	18871	19290	19666	20056	20534	21048	21472	21809	22231	22714	22970	23449	23967	24226	24728	25051	25666	26097	26331	26894	27213	27564	28158	28396	28954	29235	29782	30271	30515	30902	31346	31774	32283	32645	33010	33437	33957	34375	34765	35208	35621	36094	36546	36990	37310	37629	38213	38631	39030	39308	39773	40346	40726	41205	41434	41871	42378	42686	60.29072713851929	
18	49.11321020126343	stim	0		0.0	dur	16.0	./textures/oneOverF_texture_colored_1_1024_0.bmp	470	691	1107	1519	2135	2365	2870	3280	3702	4110	4613	5062	5510	5835	6317	6555	7159	7583	7921	8225	8848	9064	9710	10066	10388	10845	11304	11750	12162	12576	12923	13375	13694	14130	14591	15073	15570	15978	16367	16753	17223	17605	17907	18468	18736	19304	19731	20163	20549	20907	21356	21899	22105	22693	23135	23353	23827	24249	24658	25097	25533	26076	26433	26933	27337	27737	28015	28555	28988	29326	29783	30105	30704	31028	31511	31853	32360	32628	33196	33629	33998	34369	34830	35305	35541	35985	36477	36957	37402	37817	38234	38577	38967	39523	39935	40378	40625	41124	41518	41949	42275	42891	61.52373218536377	0.014780998229980469
18	49.12799119949341	stim	1		96.0	dur	16.0	./textures/oneOverF_texture_colored_1_1024_0.bmp	470	691	1107	1519	2135	2365	2870	3280	3702	4110	4613	5062	5510	5835	6317	6555	7159	7583	7921	8225	8848	9064	9710	10066	10388	10845	11304	11750	12162	12576	12923	13375	13694	14130	14591	15073	15570	15978	16367	16753	17223	17605	17907	18468	18736	19304	19731	20163	20549	20907	21356	21899	22105	22693	23135	23353	23827	24249	24658	25097	25533	26076	26433	26933	27337	27737	28015	28555	28988	29326	29783	30105	30704	31028	31511	31853	32360	32628	33196	33629	33998	34369	34830	35305	35541	35985	36477	36957	37402	37817	38234	38577	38967	39523	39935	40378	40625	41124	41518	41949	42275	42891	61.53851318359375	0.026714801788330078
18	49.15470600128174	stim	2		384.0	dur	16.0	./textures/oneOverF_texture_colored_1_1024_0.bmp	470	691	1107	1519	2135	2365	2870	3280	3702	4110	4613	5062	5510	5835	6317	6555	7159	7583	7921	8225	8848	9064	9710	10066	10388	10845	11304	11750	12162	12576	12923	13375	13694	14130	14591	15073	15570	15978	16367	16753	17223	17605	17907	18468	18736	19304	19731	20163	20549	20907	21356	21899	22105	22693	23135	23353	23827	24249	24658	25097	25533	26076	26433	26933	27337	27737	28015	28555	28988	29326	29783	30105	30704	31028	31511	31853	32360	32628	33196	33629	33998	34369	34830	35305	35541	35985	36477	36957	37402	37817	38234	38577	38967	39523	39935	40378	40625	41124	41518	41949	42275	42891	61.56522798538208	2.741837978363037
18	49.210206031799316	pulse	2	t		dur	16.0	./textures/oneOverF_texture_colored_1_1024_0.bmp	470	691	1107	1519	2135	2365	2870	3280	3702	4110	4613	5062	5510	5835	6317	6555	7159	7583	7921	8225	8848	9064	9710	10066	10388	10845	11304	11750	12162	12576	12923	13375	13694	14130	14591	15073	15570	15978	16367	16753	17223	17605	17907	18468	18736	19304	19731	20163	20549	20907	21356	21899	22105	22693	23135	23353	23827	24249	24658	25097	25533	26076	26433	26933	27337	27737	28015	28555	28988	29326	29783	30105	30704	31028	31511	31853	32360	32628	33196	33629	33998	34369	34830	35305	35541	35985	36477	36957	37402	37817	38234	38577	38967	39523	39935	40378	40625	41124	41518	41949	42275	42891	61.62072801589966	
18	50.54020619392395	pulse	2	t		dur	16.0	./textures/oneOverF_texture_colored_1_1024_0.bmp	470	691	1107	1519	2135	2365	2870	3280	3702	4110	4613	5062	5510	5835	6317	6555	7159	7583	7921	8225	8848	9064	9710	10066	10388	10845	11304	11750	12162	12576	12923	13375	13694	14130	14591	15073	15570	15978	16367	16753	17223	17605	17907	18468	18736	19304	19731	20163	20549	20907	21356	21899	22105	22693	23135	23353	23827	24249	24658	25097	25533	26076	26433	26933	27337	27737	28015	28555	28988	29326	29783	30105	30704	31028	31511	31853	32360	32628	33196	33629	33998	34369	34830	35305	35541	35985	36477	36957	37402	37817	38234	38577	38967	39523	39935	40378	40625	41124	41518	41949	42275	42891	62.95072817802429	
19	51.896543979644775	stim	0		0.0	isi	32.0	./textures/oneOverF_texture_1_1024_0.bmp	341	835	1250	1631	2134	2453	2831	3409	3798	4047	4655	5028	5425	5924	6142	6630	7187	7462	7808	8227	8800	9083	9601	9941	10321	10843	11236	11614	12022	12563	12868	13317	13718	14250	14684	15045	15419	15791	16246	16641	17170	17480	18049	18480	18911	19163	19646	20028	20589	21032	21331	21836	22319	22581	23123	23545	23889	24381	24810	25032	25612	25942	26339	26875	27137	27732	28027	28422	28843	29254	29672	30066	30517	31004	31538	31955	32199	32795	33115	33527	33935	34381	34874	35308	35657	35998	36392	36869	37282	37622	38188	38538	39019	39318	39792	40355	40645	41012	41639	41906	42413	42808	64.30706596374512	0.01516103744506836
19	51.911705017089844	stim	1		96.0	isi	32.0	./textures/oneOverF_texture_1_1024_0.bmp	341	835	1250	1631	2134	2453	2831	3409	3798	4047	4655	5028	5425	5924	6142	6630	7187	7462	7808	8227	8800	9083	9601	9941	10321	10843	11236	11614	12022	12563	12868	13317	13718	14250	14684	15045	15419	15791	16246	16641	17170	17480	18049	18480	18911	19163	19646	20028	20589	21032	21331	21836	22319	22581	23123	23545	23889	24381	24810	25032	25612	25942	26339	26875	27137	27732	28027	28422	28843	29254	29672	30066	30517	31004	31538	31955	32199	32795	33115	33527	33935	34381	34874	35308	35657	35998	36392	36869	37282	37622	38188	38538	39019	39318	39792	40355	40645	41012	41639	41906	42413	42808	64.32222700119019	0.05983710289001465
19	51.870206117630005	pulse	1	t		isi	32.0	./textures/oneOverF_texture_1_1024_0.bmp	341	835	1250	1631	2134	2453	2831	3409	3798	4047	4655	5028	5425	5924	6142	6630	7187	7462	7808	8227	8800	9083	9601	9941	10321	10843	11236	11614	12022	12563	12868	13317	13718	14250	14684	15045	15419	15791	16246	16641	17170	17480	18049	18480	18911	19163	19646	20028	20589	21032	21331	21836	22319	22581	23123	23545	23889	24381	24810	25032	25612	25942	26339	26875	27137	27732	28027	28422	28843	29254	29672	30066	30517	31004	31538	31955	32199	32795	33115	33527	33935	34381	34874	35308	35657	35998	36392	36869	37282	37622	38188	38538	39019	39318	39792	40355	40645	41012	41639	41906	42413	42808	64.28072810173035	
19	51.97154211997986	stim	2		384.0	isi	32.0	./textures/oneOverF_texture_1_1024_0.bmp	341	835	1250	1631	2134	2453	2831	3409	3798	4047	4655	5028	5425	5924	6142	6630	7187	7462	7808	8227	8800	9083	9601	9941	10321	10843	11236	11614	12022	12563	12868	13317	13718	14250	14684	15045	15419	15791	16246	16641	17170	17480	18049	18480	18911	19163	19646	20028	20589	21032	21331	21836	22319	22581	23123	23545	23889	24381	24810	25032	25612	25942	26339	26875	27137	27732	28027	28422	28843	29254	29672	30066	30517	31004	31538	31955	32199	32795	33115	33527	33935	34381	34874	35308	35657	35998	36392	36869	37282	37622	38188	38538	39019	39318	39792	40355	40645	41012	41639	41906	42413	42808	64.3820641040802	2.667419910430908
19	53.20020604133606	pulse	2	t		isi	32.0	./textures/oneOverF_texture_1_1024_0.bmp	341	835	1250	1631	2134	2453	2831	3409	3798	4047	4655	5028	5425	5924	6142	6630	7187	7462	7808	8227	8800	9083	9601	9941	10321	10843	11236	11614	12022	12563	12868	13317	13718	14250	14684	15045	15419	15791	16246	16641	17170	17480	18049	18480	18911	19163	19646	20028	20589	21032	21331	21836	22319	22581	23123	23545	23889	24381	24810	25032	25612	25942	26339	26875	27137	27732	28027	28422	28843	29254	29672	30066	30517	31004	31538	31955	32199	32795	33115	33527	33935	34381	34874	35308	35657	35998	36392	36869	37282	37622	38188	38538	39019	39318	39792	40355	40645	41012	41639	41906	42413	42808	65.6107280254364	
19	54.53020620346069	pulse	2	t		isi	32.0	./textures/oneOverF_texture_1_1024_0.bmp	341	835	1250	1631	2134	2453	2831	3409	3798	4047	4655	5028	5425	5924	6142	6630	7187	7462	7808	8227	8800	9083	9601	9941	10321	10843	11236	11614	12022	12563	12868	13317	13718	14250	14684	15045	15419	15791	16246	16641	17170	17480	18049	18480	18911	19163	19646	20028	20589	21032	21331	21836	22319	22581	23123	23545	23889	24381	24810	25032	25612	25942	26339	26875	27137	27732	28027	28422	28843	29254	29672	30066	30517	31004	31538	31955	32199	32795	33115	33527	33935	34381	34874	35308	35657	35998	36392	36869	37282	37622	38188	38538	39019	39318	39792	40355	40645	41012	41639	41906	42413	42808	66.94072818756104	
20	54.63896203041077	stim	0		0.0	dur	64.0	./textures/oneOverF_texture_1_1024_1.bmp	243	724	1270	1609	2132	2392	2940	3191	3799	4090	4583	5021	5384	5820	6337	6687	7078	7552	7911	8239	8764	9181	9614	10087	10543	10938	11356	11748	12223	12615	13062	13305	13689	14330	14573	15081	15523	15819	16206	16673	17165	17536	17987	18470	18816	19287	19668	20168	20632	20936	21475	21751	22258	22529	22928	23535	23833	24379	24712	25169	25629	26015	26454	26778	27124	27598	28059	28560	28986	29413	29732	30212	30630	31045	31338	31924	32193	32812	33158	33547	34018	34324	34686	35333	35727	36157	36525	36927	37391	37756	38220	38557	38898	39311	39756	40367	40730	41016	41459	41997	42447	42719	67.04948401451111	0.014525175094604492
20	54.65348720550537	stim	1		96.0	dur	64.0	./textures/oneOverF_texture_1_1024_1.bmp	243	724	1270	1609	2132	2392	2940	3191	3799	4090	4583	5021	5384	5820	6337	6687	7078	7552	7911	8239	8764	9181	9614	10087	10543	10938	11356	11748	12223	12615	13062	13305	13689	14330	14573	15081	15523	15819	16206	16673	17165	17536	17987	18470	18816	19287	19668	20168	20632	20936	21475	21751	22258	22529	22928	23535	23833	24379	24712	25169	25629	26015	26454	26778	27124	27598	28059	28560	28986	29413	29732	30212	30630	31045	31338	31924	32193	32812	33158	33547	34018	34324	34686	35333	35727	36157	36525	36927	37391	37756	38220	38557	38898	39311	39756	40367	40730	41016	41459	41997	42447	42719	67.06400918960571	0.026890993118286133
20	54.68037819862366	stim	2		384.0	dur	64.0	./textures/oneOverF_texture_1_1024_1.bmp	243	724	1270	1609	2132	2392	2940	3191	3799	4090	4583	5021	5384	5820	6337	6687	7078	7552	7911	8239	8764	9181	9614	10087	10543	10938	11356	11748	12223	12615	13062	13305	13689	14330	14573	15081	15523	15819	16206	16673	17165	17536	17987	18470	18816	19287	19668	20168	20632	20936	21475	21751	22258	22529	22928	23535	23833	24379	24712	25169	25629	26015	26454	26778	27124	27598	28059	28560	28986	29413	29732	30212	30630	31045	31338	31924	32193	32812	33158	33547	34018	34324	34686	35333	35727	36157	36525	36927	37391	37756	38220	38557	38898	39311	39756	40367	40730	41016	41459	41997	42447	42719	67.090900182724	2.7668659687042236
20	55.86020612716675	pulse	2	t		dur	64.0	./textures/oneOverF_texture_1_1024_1.bmp	243	724	1270	1609	2132	2392	2940	3191	3799	4090	4583	5021	5384	5820	6337	6687	7078	7552	7911	8239	8764	9181	9614	10087	10543	10938	11356	11748	12223	12615	13062	13305	13689	14330	14573	15081	15523	15819	16206	16673	17165	17536	17987	18470	18816	19287	19668	20168	20632	20936	21475	21751	22258	22529	22928	23535	23833	24379	24712	25169	25629	26015	26454	26778	27124	27598	28059	28560	28986	29413	29732	30212	30630	31045	31338	31924	32193	32812	33158	33547	34018	34324	34686	35333	35727	36157	36525	36927	37391	37756	38220	38557	38898	39311	39756	40367	40730	41016	41459	41997	42447	42719	68.27072811126709	
20	57.190205097198486	pulse	2	t		dur	64.0	./textures/oneOverF_texture_1_1024_1.bmp	243	724	1270	1609	2132	2392	2940	3191	3799	4090	4583	5021	5384	5820	6337	6687	7078	7552	7911	8239	8764	9181	9614	10087	10543	10938	11356	11748	12223	12615	13062	13305	13689	14330	14573	15081	15523	15819	16206	16673	17165	17536	17987	18470	18816	19287	19668	20168	20632	20936	21475	21751	22258	22529	22928	23535	23833	24379	24712	25169	25629	26015	26454	26778	27124	27598	28059	28560	28986	29413	29732	30212	30630	31045	31338	31924	32193	32812	33158	33547	34018	34324	34686	35333	35727	36157	36525	36927	37391	37756	38220	38557	38898	39311	39756	40367	40730	41016	41459	41997	42447	42719	69.60072708129883	
21	57.44724416732788	stim	0		0.0	isi	0.0	./textures/oneOverF_texture_1_1024_6.bmp	299	726	1207	1643	1942	2455	2766	3217	3726	4191	4467	5003	5417	5711	6311	6724	7117	7397	7884	8263	8792	9141	9599	9948	10446	10894	11251	11634	12194	12575	12860	13415	13822	14157	14541	15073	15531	15894	16355	16699	17275	17623	18002	18409	18832	19328	19737	20192	20483	20952	21264	21794	22294	22571	23022	23474	23760	24207	24764	25181	25525	26069	26407	26826	27355	27564	28110	28451	28947	29308	29751	30209	30553	30960	31369	31829	32185	32729	33005	33493	34015	34395	34701	35181	35705	36127	36512	36870	37303	37746	38041	38507	39070	39421	39825	40261	40746	41125	41430	42054	42338	42836	69.85776615142822	0.014750957489013672
21	57.461995124816895	stim	1		96.0	isi	0.0	./textures/oneOverF_texture_1_1024_6.bmp	299	726	1207	1643	1942	2455	2766	3217	3726	4191	4467	5003	5417	5711	6311	6724	7117	7397	7884	8263	8792	9141	9599	9948	10446	10894	11251	11634	12194	12575	12860	13415	13822	14157	14541	15073	15531	15894	16355	16699	17275	17623	18002	18409	18832	19328	19737	20192	20483	20952	21264	21794	22294	22571	23022	23474	23760	24207	24764	25181	25525	26069	26407	26826	27355	27564	28110	28451	28947	29308	29751	30209	30553	30960	31369	31829	32185	32729	33005	33493	34015	34395	34701	35181	35705	36127	36512	36870	37303	37746	38041	38507	39070	39421	39825	40261	40746	41125	41430	42054	42338	42836	69.87251710891724	0.026931047439575195
21	57.48892617225647	stim	2		384.0	isi	0.0	./textures/oneOverF_texture_1_1024_6.bmp	299	726	1207	1643	1942	2455	2766	3217	3726	4191	4467	5003	5417	5711	6311	6724	7117	7397	7884	8263	8792	9141	9599	9948	10446	10894	11251	11634	12194	12575	12860	13415	13822	14157	14541	15073	15531	15894	16355	16699	17275	17623	18002	18409	18832	19328	19737	20192	20483	20952	21264	21794	22294	22571	23022	23474	23760	24207	24764	25181	25525	26069	26407	26826	27355	27564	28110	28451	28947	29308	29751	30209	30553	30960	31369	31829	32185	32729	33005	33493	34015	34395	34701	35181	35705	36127	36512	36870	37303	37746	38041	38507	39070	39421	39825	40261	40746	41125	41430	42054	42338	42836	69.89944815635681	2.6669600009918213
21	58.520268201828	pulse	2	t		isi	0.0	./textures/oneOverF_texture_1_1024_6.bmp	299	726	1207	1643	1942	2455	2766	3217	3726	4191	4467	5003	5417	5711	6311	6724	7117	7397	7884	8263	8792	9141	9599	9948	10446	10894	11251	11634	12194	12575	12860	13415	13822	14157	14541	15073	15531	15894	16355	16699	17275	17623	18002	18409	18832	19328	19737	20192	20483	20952	21264	21794	22294	22571	23022	23474	23760	24207	24764	25181	25525	26069	26407	26826	27355	27564	28110	28451	28947	29308	29751	30209	30553	30960	31369	31829	32185	32729	33005	33493	34015	34395	34701	35181	35705	36127	36512	36870	37303	37746	38041	38507	39070	39421	39825	40261	40746	41125	41430	42054	42338	42836	70.93079018592834	
21	59.85020613670349	pulse	2	t		isi	0.0	./textures/oneOverF_texture_1_1024_6.bmp	299	726	1207	1643	1942	2455	2766	3217	3726	4191	4467	5003	5417	5711	6311	6724	7117	7397	7884	8263	8792	9141	9599	9948	10446	10894	11251	11634	12194	12575	12860	13415	13822	14157	14541	15073	15531	15894	16355	16699	17275	17623	18002	18409	18832	19328	19737	20192	20483	20952	21264	21794	22294	22571	23022	23474	23760	24207	24764	25181	25525	26069	26407	26826	27355	27564	28110	28451	28947	29308	29751	30209	30553	30960	31369	31829	32185	32729	33005	33493	34015	34395	34701	35181	35705	36127	36512	36870	37303	37746	38041	38507	39070	39421	39825	40261	40746	41125	41430	42054	42338	42836	72.26072812080383	
22	60.15588617324829	stim	0		0.0	dur	2.0	./textures/oneOverF_texture_colored_1_1024_6.bmp	244	708	1084	1565	2116	2442	2940	3294	3762	4094	4590	4869	5286	5833	6221	6645	7181	7563	7923	8318	8658	9073	9580	9975	10341	10828	11265	11587	12218	12640	12885	13378	13681	14271	14619	15168	15433	15904	16292	16654	17113	17523	18018	18374	18906	19260	19788	20022	20577	20941	21367	21741	22176	22731	23007	23413	23903	24259	24723	25188	25491	25873	26320	26750	27148	27620	28034	28405	28899	29351	29660	30163	30693	30967	31524	31913	32255	32791	33084	33477	33842	34343	34719	35157	35750	36146	36376	37019	37297	37771	38098	38689	39051	39512	39920	40197	40676	41117	41638	41914	42473	42747	72.56640815734863	0.014613866806030273
22	60.17050004005432	stim	1		96.0	dur	2.0	./textures/oneOverF_texture_colored_1_1024_6.bmp	244	708	1084	1565	2116	2442	2940	3294	3762	4094	4590	4869	5286	5833	6221	6645	7181	7563	7923	8318	8658	9073	9580	9975	10341	10828	11265	11587	12218	12640	12885	13378	13681	14271	14619	15168	15433	15904	16292	16654	17113	17523	18018	18374	18906	19260	19788	20022	20577	20941	21367	21741	22176	22731	23007	23413	23903	24259	24723	25188	25491	25873	26320	26750	27148	27620	28034	28405	28899	29351	29660	30163	30693	30967	31524	31913	32255	32791	33084	33477	33842	34343	34719	35157	35750	36146	36376	37019	37297	37771	38098	38689	39051	39512	39920	40197	40676	41117	41638	41914	42473	42747	72.58102202415466	0.027245044708251953
22	60.19774508476257	stim	2		384.0	dur	2.0	./textures/oneOverF_texture_colored_1_1024_6.bmp	244	708	1084	1565	2116	2442	2940	3294	3762	4094	4590	4869	5286	5833	6221	6645	7181	7563	7923	8318	8658	9073	9580	9975	10341	10828	11265	11587	12218	12640	12885	13378	13681	14271	14619	15168	15433	15904	16292	16654	17113	17523	18018	18374	18906	19260	19788	20022	20577	20941	21367	21741	22176	22731	23007	23413	23903	24259	24723	25188	25491	25873	26320	26750	27148	27620	28034	28405	28899	29351	29660	30163	30693	30967	31524	31913	32255	32791	33084	33477	33842	34343	34719	35157	35750	36146	36376	37019	37297	37771	38098	38689	39051	39512	39920	40197	40676	41117	41638	41914	42473	42747	72.60826706886292	2.6669199466705322
22	61.18020510673523	pulse	2	t		dur	2.0	./textures/oneOverF_texture_colored_1_1024_6.bmp	244	708	1084	1565	2116	2442	2940	3294	3762	4094	4590	4869	5286	5833	6221	6645	7181	7563	7923	8318	8658	9073	9580	9975	10341	10828	11265	11587	12218	12640	12885	13378	13681	14271	14619	15168	15433	15904	16292	16654	17113	17523	18018	18374	18906	19260	19788	20022	20577	20941	21367	21741	22176	22731	23007	23413	23903	24259	24723	25188	25491	25873	26320	26750	27148	27620	28034	28405	28899	29351	29660	30163	30693	30967	31524	31913	32255	32791	33084	33477	33842	34343	34719	35157	35750	36146	36376	37019	37297	37771	38098	38689	39051	39512	39920	40197	40676	41117	41638	41914	42473	42747	73.59072709083557	
22	62.5102059841156	pulse	2	t		dur	2.0	./textures/oneOverF_texture_colored_1_1024_6.bmp	244	708	1084	1565	2116	2442	2940	3294	3762	4094	4590	4869	5286	5833	6221	6645	7181	7563	7923	8318	8658	9073	9580	9975	10341	10828	11265	11587	12218	12640	12885	13378	13681	14271	14619	15168	15433	15904	16292	16654	17113	17523	18018	18374	18906	19260	19788	20022	20577	20941	21367	21741	22176	22731	23007	23413	23903	24259	24723	25188	25491	25873	26320	26750	27148	27620	28034	28405	28899	29351	29660	30163	30693	30967	31524	31913	32255	32791	33084	33477	33842	34343	34719	35157	35750	36146	36376	37019	37297	37771	38098	38689	39051	39512	39920	40197	40676	41117	41638	41914	42473	42747	74.92072796821594	
23	62.864665031433105	stim	0		0.0	isi	4.0	./textures/oneOverF_texture_1_1024_8.bmp	305	691	1144	1599	2057	2441	2965	3233	3714	4144	4493	4892	5463	5749	6214	6631	7134	7586	7968	8416	8695	9162	9555	10057	10340	10810	11388	11620	12038	12426	13074	13423	13785	14315	14541	15175	15532	15969	16265	16676	17273	17692	17978	18416	18803	19194	19762	20195	20564	20824	21457	21735	22209	22705	23155	23532	23870	24330	24688	25218	25614	26042	26496	26701	27121	27621	28138	28514	28899	29360	29798	30226	30498	31102	31440	31896	32254	32700	33088	33606	34011	34289	34805	35310	35700	36159	36373	36822	37423	37760	38267	38509	38974	39300	39846	40241	40631	41015	41592	42044	42429	42842	75.27518701553345	0.014497041702270508
23	62.879162073135376	stim	1		96.0	isi	4.0	./textures/oneOverF_texture_1_1024_8.bmp	305	691	1144	1599	2057	2441	2965	3233	3714	4144	4493	4892	5463	5749	6214	6631	7134	7586	7968	8416	8695	9162	9555	10057	10340	10810	11388	11620	12038	12426	13074	13423	13785	14315	14541	15175	15532	15969	16265	16676	17273	17692	17978	18416	18803	19194	19762	20195	20564	20824	21457	21735	22209	22705	23155	23532	23870	24330	24688	25218	25614	26042	26496	26701	27121	27621	28138	28514	28899	29360	29798	30226	30498	31102	31440	31896	32254	32700	33088	33606	34011	34289	34805	35310	35700	36159	36373	36822	37423	37760	38267	38509	38974	39300	39846	40241	40631	41015	41592	42044	42429	42842	75.28968405723572	0.04392290115356445
23	62.92308497428894	stim	2		384.0	isi	4.0	./textures/oneOverF_texture_1_1024_8.bmp	305	691	1144	1599	2057	2441	2965	3233	3714	4144	4493	4892	5463	5749	6214	6631	7134	7586	7968	8416	8695	9162	9555	10057	10340	10810	11388	11620	12038	12426	13074	13423	13785	14315	14541	15175	15532	15969	16265	16676	17273	17692	17978	18416	18803	19194	19762	20195	20564	20824	21457	21735	22209	22705	23155	23532	23870	24330	24688	25218	25614	26042	26496	26701	27121	27621	28138	28514	28899	29360	29798	30226	30498	31102	31440	31896	32254	32700	33088	33606	34011	34289	34805	35310	35700	36159	36373	36822	37423	37760	38267	38509	38974	39300	39846	40241	40631	41015	41592	42044	42429	42842	75.33360695838928	2.6753032207489014
23	63.84020519256592	pulse	2	t		isi	4.0	./textures/oneOverF_texture_1_1024_8.bmp	305	691	1144	1599	2057	2441	2965	3233	3714	4144	4493	4892	5463	5749	6214	6631	7134	7586	7968	8416	8695	9162	9555	10057	10340	10810	11388	11620	12038	12426	13074	13423	13785	14315	14541	15175	15532	15969	16265	16676	17273	17692	17978	18416	18803	19194	19762	20195	20564	20824	21457	21735	22209	22705	23155	23532	23870	24330	24688	25218	25614	26042	26496	26701	27121	27621	28138	28514	28899	29360	29798	30226	30498	31102	31440	31896	32254	32700	33088	33606	34011	34289	34805	35310	35700	36159	36373	36822	37423	37760	38267	38509	38974	39300	39846	40241	40631	41015	41592	42044	42429	42842	76.25072717666626	
23	65.17020511627197	pulse	2	t		isi	4.0	./textures/oneOverF_texture_1_1024_8.bmp	305	691	1144	1599	2057	2441	2965	3233	3714	4144	4493	4892	5463	5749	6214	6631	7134	7586	7968	8416	8695	9162	9555	10057	10340	10810	11388	11620	12038	12426	13074	13423	13785	14315	14541	15175	15532	15969	16265	16676	17273	17692	17978	18416	18803	19194	19762	20195	20564	20824	21457	21735	22209	22705	23155	23532	23870	24330	24688	25218	25614	26042	26496	26701	27121	27621	28138	28514	28899	29360	29798	30226	30498	31102	31440	31896	32254	32700	33088	33606	34011	34289	34805	35310	35700	36159	36373	36822	37423	37760	38267	38509	38974	39300	39846	40241	40631	41015	41592	42044	42429	42842	77.58072710037231	
24	65.59838819503784	stim	0		0.0	dur	8.0	./textures/oneOverF_texture_1_1024_10.bmp	399	887	1167	1558	2074	2393	2830	3185	3824	4034	4513	5027	5495	5892	6292	6777	7060	7501	7959	8309	8699	9089	9564	9993	10409	10945	11202	11694	12150	12498	13057	13415	13875	14124	14684	14988	15397	15838	16334	16723	17154	17556	18008	18420	18850	19288	19599	20201	20487	20945	21294	21799	22229	22652	23082	23431	23960	24351	24722	25068	25469	26037	26383	26766	27203	27586	28138	28570	28900	29366	29663	30280	30666	30928	31494	31891	32336	32622	33174	33530	33858	34487	34820	35125	35663	36104	36419	36847	37203	37753	38172	38524	39000	39399	39750	40214	40725	41089	41633	41883	42347	42842	78.00891017913818	0.014615774154663086
